"","y.NPV_mono","y.NPV_AF","y.NPV_decision","x.n_years","x.establishment_cost_mono","x.establishment_cost_AF","x.rubber_main_cost","x.var_rubber_main_cost","x.pepper_main_cost","x.var_pepper_main_cost","x.max_pepper_yield","x.var_pepper_yield","x.max_rubber_yield","x.var_rubber_yield","x.rubber_price","x.pepper_price","x.mono_nutrient","x.var_mono_nutrient","x.mono_nutrient_saved","x.AF_nutrient","x.var_AF_nutrient","x.AF_nutrient_saved","x.cost_water","x.var_cost_water","x.water_competition_probability","x.yield_if_competition","x.var_yield_if_competition","x.var_AF_water","x.mean_AF_water","x.competition_AF_water","x.knowledge_gap_probability","x.var_knowledge_gap_probability"
"14",677472182.440886,939164950.835953,261692768.395067,25,647816.250015188,173069.065321796,82033.4742180702,14.9437042155341,23485.74278865,12.7217763389033,100.517160070731,16.9945100919367,449.656844349486,13.1712328612738,182943.397600786,127894.502481752,41.5318750558656,8.27095910731614,39549.2717744584,30.3520540158463,33.9584042977938,20660.3265284849,26003.1008993592,14.8389047573092,0.210797620212048,0.350742817364679,0.228726852871776,18.4229158530642,1009.69910783873,1945.07259339639,0.335256366182817,0.0157549958822449
"15",97920789.8374616,-85794713.3845095,-183715503.221971,25,446382.680884954,791703.342757426,45265.0353353873,13.988149469562,89885.2581760166,12.0157053004772,60.5668666428391,10.3522804347495,103.292129771086,17.3378067594914,157499.065774682,89641.3466833518,90.9623849824681,9.3786338405271,38634.8549956232,72.6908844403924,30.2523076613016,47890.8458877804,21108.8696387305,10.6466424500727,0.230224721417511,0.463504834829339,0.102071794431947,21.9239892943163,1519.60570362513,2058.24572031531,0.292328235658321,0.0107800262924337
"16",418060113.191186,844949155.091903,426889041.900717,25,349291.821335239,109543.287296251,15140.4588483655,10.1525132025679,24352.0704766855,12.2272756673468,103.129031437832,17.5979373100809,277.145831570612,17.5057761959223,161340.573371434,127791.332891161,18.2946954453553,8.04748784962417,60874.7616119626,155.287778651418,19.6893863571488,17408.437079774,4836.04441135597,11.5337293447227,0.195465849398199,0.325529740740493,0.169409913083382,11.1781663272421,1630.69932803917,2771.49042436635,0.220071629980188,0.0143887986533086
"17",469771081.267805,264713111.122842,-205057970.144963,25,921174.111078248,1253224.36673075,88524.3478186574,8.94287834201563,120950.874748327,6.50313904274923,107.183721427419,17.9166410916771,388.917443883812,16.8971594644972,130704.205669961,100543.541428462,161.832017161974,7.27575968437398,44904.8426951653,42.8296314490889,35.1499304090934,8972.73262595409,35172.2984635304,6.50212159464344,0.223929444731683,0.430029657932102,0.176405660645596,6.31793147860154,1492.65227664609,1941.34946159647,0.220029408753377,0.0150380122487365
"18",154748715.990306,104703595.098721,-50045120.8915849,25,815555.753267486,220003.90764533,77285.3721048295,12.4387956797248,31624.4453253479,8.60894474917984,15.7363216168127,21.3967554293492,108.188030825056,10.505806205553,174899.507549732,140715.026044418,22.8324683392687,12.3786995610753,16124.2966463144,4.54440464840619,10.6413068165175,35108.4192667943,11067.6669967937,8.24576391074474,0.207637889849452,0.336103901338685,0.168727315904477,22.7441377932715,2441.186990684,2160.79527457185,0.315154544212282,0.0162112272096465
"19",144680105.028825,-17767528.6122003,-162447633.641025,25,712989.530653101,1224108.24538229,72509.3879448783,6.37367610662038,105191.38779932,10.5907279108573,11.9868500901869,14.193871045378,214.682920378436,16.2851962541428,150733.989990355,123976.271499597,15.9610589327474,8.26664354699644,40249.9402961899,297.89269442377,11.6537561768494,27832.0373836511,20106.472074287,11.3793481670438,0.289681630616946,0.475272519762943,0.165697203124482,27.0350400812853,1871.70185404627,1864.2286067127,0.285848839824053,0.013091825981148
"20",269615606.970775,246850180.178718,-22765426.7920567,25,354936.210016794,533320.252025553,79565.4413061355,8.63977015155107,117044.929341994,8.74016657288372,54.2863583436845,18.2872841532246,205.504924811063,14.7957102307662,154977.949862749,91202.777941725,141.52144367601,10.5384786787774,7158.31848267227,329.030223581836,17.377155859358,32066.4380281235,25460.5985779997,21.5478714972882,0.165286484792822,0.35587677140249,0.156866596950036,16.2784039969503,1510.41928843976,1536.21300076621,0.330488574515558,0.00946765952197621
"21",98636894.773869,-199915317.742425,-298552212.516294,25,516578.015034093,1481989.10759531,59766.5524456202,10.335826112283,40249.6858817721,9.4700279778526,82.8339942677751,12.4580767778669,95.3520450163644,14.237844145358,197645.196221191,128221.582504433,43.0745066705981,5.50317857037588,20562.0809823034,64.3034182365044,5.631668504335,68453.1531233534,22191.3609164738,12.7716713103455,0.18037930167785,0.384194687012229,0.0942611184893915,13.2338106233843,2130.67891708038,1596.5112125477,0.278888006196681,0.0168452556184037
"22",290493001.511464,385885740.313745,95392738.8022818,25,357314.57036146,715992.126524415,57614.9383875288,11.2590350862887,299301.112141693,10.2496193438311,96.8613974689557,20.5041619922941,255.488134122885,11.2764606642752,197428.687676749,128361.413811852,159.989079062437,10.9400497456737,24754.9447931238,228.032496962682,25.2172983980669,71270.605071133,16061.7018181907,16.4465810450923,0.296453421078396,0.360395410128965,0.155221055914719,20.9765987849373,2266.38354403185,1734.40626241956,0.360139547533567,0.016693885542425
"23",366315816.37505,727783409.646664,361467593.271613,25,449820.212627169,490769.534329102,96568.7478322328,7.7606431591338,26777.4338105703,8.98098360387198,113.107623058036,13.4807854514011,240.273660453908,18.3154894150348,177852.072539902,105501.27053837,109.272516105141,8.56962867853256,29342.8138205748,148.847324577167,40.8928633174299,31431.9249465908,5470.68861882207,5.62769946040953,0.0982768161819652,0.379341488400886,0.111185223909155,23.4683883266277,2303.44693791773,2114.45392477095,0.316583395248407,0.0155871870423406
"24",269797992.280361,447509230.125033,177711237.844672,25,291125.244836017,1073343.50574908,76477.7790839913,8.89781558298429,303530.17079596,13.8497652364157,32.7377643078641,14.0646624475822,358.336040120097,15.016017450431,181078.236117976,117664.44735178,22.5069954735019,10.8128797470217,8150.08931184189,235.94818753139,32.5920936091635,2010.32006892003,4728.8570901409,15.4390961194672,0.255381579775229,0.459025421468017,0.176025976670071,14.5415457768923,2029.42671756143,3463.75534062313,0.419140171956829,0.0138844622790401
"25",-580420.685321263,62731609.7033288,63312030.3886501,25,885869.04180368,679073.869851363,68933.7482871021,8.74450895130112,167815.400577589,11.5934025118687,30.0632821542444,16.5003163374894,1.46608450881104,7.83810019006017,166102.644779866,133847.649597676,87.6313027516901,7.2711457317867,8248.65443387106,151.341796199678,6.9504361787503,56026.5377990298,2318.96941898121,14.9522737373284,0.18747314419999,0.265490517110226,0.152462875125018,32.1752287406575,2352.08199913572,2287.72858469693,0.37637389665485,0.0102836407646345
"26",469321006.860112,979553946.525801,510232939.66569,25,458508.453020092,877459.358299593,38232.1629805113,8.99801081125972,17660.4359680178,8.17061901231541,21.4443674078304,15.8799646196326,374.489388957285,12.6656925954512,162968.035114605,140734.911725861,142.48851761911,8.59861702245662,5943.32067068422,198.012653735753,28.9742087773712,32911.6126537798,1538.88740468411,9.48353986024552,0.162541613330166,0.415708368428379,0.144503007984999,13.2186551277145,692.238492508201,2431.0780331325,0.403447111852967,0.0148047013553533
"27",662038572.80766,1268050288.1682,606011715.36054,25,427246.3573385,594392.518288463,62368.1723314865,9.46996529865417,170129.358866921,12.6200476910548,244.004786584819,16.8761277316945,353.642344000873,13.7919869708336,203302.817044685,120196.490345192,155.647663055336,9.94415411003437,54067.5464922199,121.258274078576,27.4582317290512,55317.0352490745,12854.3054407434,17.8256134924821,0.183861562848519,0.443682103114455,0.178506453683492,40.0719908802434,446.064520844569,2160.49108833151,0.41218405355864,0.0144896116697314
"28",500032184.750739,1098326715.09127,598294530.340532,25,520122.146818252,349575.735750936,65323.9124456264,10.6652271288231,2136.50445473787,10.3171618081163,143.179451340906,11.668251581134,465.888511640889,19.0114265359236,178615.489478179,135882.327532223,91.7971688600503,7.4330388096117,14751.7603060822,97.838097916226,22.1320977635571,49780.6365234973,4591.8269194291,6.21301858817819,0.250408030676387,0.285495881307948,0.0620629418125423,27.6771804255218,1134.69711060293,2127.31243378325,0.289853959084582,0.0170552747273867
"29",51238937.8814203,177631794.559253,126392856.677832,25,1185457.99969931,176244.396569777,103764.786423302,4.75228879187857,23550.7247534516,8.45834291338709,76.4507465701076,11.1084429600193,38.8801881221802,11.1524177791057,191362.093970526,119878.659363027,70.0913866033045,7.54141724854923,5647.93911153563,193.900087958026,14.3809639503621,53928.7027362802,5073.94278179228,15.6025986563994,0.204665956480929,0.375313084169118,0.159638302895679,15.8316991799114,1831.32781854516,2514.2868163199,0.33006893766864,0.0117992252690863
"30",437076485.514293,306125204.001898,-130951281.512396,25,313188.355639442,1139468.53225967,70521.4059721835,4.57895712160758,85835.3216336796,13.1936592514465,138.574956120888,13.0963712660736,292.564977399917,13.5537886104739,170702.170794528,88236.4903266873,108.752025806488,9.83415316882771,24604.546330245,14.180455232883,34.3337649520406,8549.17001946969,31182.8394328321,14.0260350712541,0.227188100544992,0.41751900654985,0.16457795970202,34.9366377681716,1930.52575113283,1946.87045695604,0.291827105747199,0.0157236711188753
"31",292936113.504581,333444515.154412,40508401.6498304,25,854776.537319766,1017873.65747603,72155.317252158,6.90769974000457,81617.8733554849,8.68008733456869,52.8507140738882,15.5302596406544,212.233173965742,16.5870962265761,161524.84976644,106330.773307481,101.314651188541,9.86685032342394,13056.512333796,34.4034381978757,23.214075206718,5205.7638336001,19361.8314782736,15.204654642805,0.163541254986702,0.404014244843066,0.153961572184244,19.4488098903528,867.104128776221,1577.57743520308,0.247563871415497,0.0107008999124971
"32",160945711.613333,234374428.455935,73428716.8426015,25,427152.312785247,781212.524665517,71022.0999701131,12.9162956898187,91072.9746027329,10.7209019658684,146.835044444452,15.1291525515685,154.058452423185,20.684868280039,149559.814594332,120988.610055344,175.601939167152,12.2752305227861,32126.6664231389,175.126942924438,23.2930170124126,86470.808321387,24555.4148866606,13.0851939831826,0.0947604071031899,0.418486965167383,0.226123798269634,28.504682543313,1081.88524717613,2400.24672945398,0.340192644815501,0.0178512552451971
"33",445505540.785251,349935298.822711,-95570241.9625407,25,820641.484789622,878071.053682367,103635.089816227,15.6445436714378,60938.5459348467,8.43590262177457,48.5721095781135,14.0703842290094,278.785004881771,14.984774474458,198298.06427847,93435.354671144,31.4082381506035,7.9811295073873,18579.9152186815,74.8129801473917,22.9742576916463,25375.0424845181,21519.9917653172,18.8851440336043,0.215063949463606,0.359744974762527,0.183131330520298,9.92579914982194,276.941156299705,2581.81233669738,0.343469758151606,0.0136441097676558
"34",298045192.079927,193909281.129269,-104135910.950658,25,354999.596880466,1441981.69851954,53344.1517627233,7.59070038541957,215904.422583353,10.5681973620741,11.7623301310294,15.0715460181499,289.417995657439,15.3294152191561,190892.952272903,119020.743613503,91.3959661007025,11.2117465213512,11917.6561619373,62.4634439689508,1.75598203061279,57373.1294565545,17265.6970899504,12.4790456998144,0.155467619441685,0.356879921169329,0.118970542617616,8.00798852596383,2376.89349356685,1361.55692887631,0.362806789430006,0.015569965019349
"35",103973276.570591,44065092.2636189,-59908184.306972,25,727149.757154626,468372.915906429,98596.4741614417,13.4494003308886,32740.8642744046,8.59586402597669,42.7940851397462,8.91457155047546,67.2425570762529,15.1569631476046,180702.346752563,86962.9358557512,80.8135433393957,10.4814457745037,15078.5793158033,5.44620145069908,9.68984997963222,28555.002313992,6819.86854034968,11.4681609395857,0.200620799685118,0.44981718304747,0.147592448869348,8.03711348960128,820.468864163286,2749.1836796283,0.294725728129953,0.0151032377168253
"36",280960146.227429,220733025.485145,-60227120.7422837,25,850865.152318795,747250.315552707,81466.3901716576,10.2202506344494,6530.26378675801,9.47524220862501,6.33025529702601,18.2971741776598,231.357493265395,15.445036744564,207967.567584022,122789.221381085,108.455186877053,7.95503933983845,14901.9287007689,171.672002779822,30.044177893683,21917.1138914244,16531.8563181989,11.5577340288848,0.137935257331142,0.379913173960609,0.20924466058375,11.8805589601594,2148.6155394213,2192.35473228724,0.21840541995336,0.0119985967211554
"37",167789337.637342,-328959180.704356,-496748518.341698,25,556481.991199754,1096399.07110312,47405.1835101415,13.8080953250281,183572.755339074,14.3594935543281,91.4432434848179,14.3035651684475,107.599144305081,15.6379223798324,171987.454299297,75870.1232822038,66.8914635493913,6.77955049937029,14443.6273307969,20.6833585985829,25.9698264379515,9221.00044307974,32147.9589670403,12.4404738458295,0.244745499461612,0.428554844430551,0.160160129059923,12.4237609347361,906.652654743075,2193.97096970705,0.247582601834267,0.0112667880982936
"38",98932692.9939289,206916132.30885,107983439.314921,25,198308.789961127,200216.364220311,62057.3725249966,6.30781081409245,53784.4324866147,9.45818590578524,196.058736275364,20.5322339060731,77.1611629650673,7.25514471902967,162743.300036213,148121.25208862,123.975770402875,6.05202529795078,31618.0468474255,92.8818672873281,34.5903126152358,11678.3066858512,7189.60489188191,14.9263311384746,0.211346084053242,0.428164812045426,0.142530513755821,5.52057257886749,1426.7896359927,2278.65810890916,0.25335124761393,0.0177920491295143
"39",250068254.821342,7271868.09028361,-242796386.731058,25,397756.032867231,307144.586989133,58079.3181197671,8.35077449599083,132911.173782548,9.91680627841287,109.413429183242,8.87150752910198,112.660397605639,15.4106540747817,180724.144912505,107503.734630454,125.966029866922,8.69679492365857,63296.4006598224,69.2655194299775,22.4160134205566,71236.5308080243,22058.4134097806,4.2810956232231,0.231025077936461,0.345960104014426,0.156330610560204,19.3177297498049,1275.25895863457,2603.46094083039,0.255024968965973,0.0196390891498846
"40",42430050.6651049,-67262862.0654136,-109692912.730518,25,924477.626528241,31082.5277151223,51683.3173591488,10.0131077189146,249581.800494857,11.4974857778063,127.543483970747,15.3008390401435,34.7378662687385,17.8427800609354,186617.711948633,82322.5252354052,112.050037954982,11.5305307326778,839.994959282301,29.8623564130748,19.7695017599975,22615.9895924905,9640.56403682868,21.2704691441388,0.233485557537115,0.504809201151023,0.141538174710653,20.9709683732463,2202.90078860334,2475.14788605821,0.395286297773425,0.0223438331350628
"41",735627706.042623,1480680980.19573,745053274.153103,25,700304.200120067,158572.555555209,63513.4539340399,12.2540172593502,127995.90441923,12.3549479297458,185.589704157929,15.6803862099887,433.423521372333,15.4365517593228,184201.822743402,123401.015777076,121.862804079446,9.0110221592929,59501.2293872727,146.097581881688,8.78044009941052,33094.8700903407,13678.6846393891,16.4431884689943,0.213730791342081,0.536257868213117,0.140631673900538,13.5912233979412,2007.22608629792,1214.18684356768,0.278124520567479,0.012731334388314
"42",84288554.2352315,-1989620.74629029,-86278174.9815218,25,256707.650241573,804496.658156927,110881.320583257,12.72112775126,210568.436852314,4.92923846301864,107.399297752242,14.682719514572,53.8415620254153,9.75422169657133,156146.216089346,113514.070732832,79.4652093582874,6.6770015346123,14840.8265304365,14.5163950239117,36.3806660993574,648.199458532035,19770.8946931,13.9841550529837,0.286827224640055,0.29845368422413,0.145389234599148,8.8514375917509,1954.53989929961,1356.21479114305,0.177914360420224,0.0191365997392849
"43",774137667.132988,1023112653.30056,248974986.167572,25,285573.351512072,737373.133614928,48134.8244239632,16.8608669428712,124832.047526777,8.44709287812457,37.9827067836746,15.4448790399332,433.820992322312,20.4133257897361,201097.751115901,104603.343504024,79.6327419970341,5.73917450704572,7254.56566371354,106.899537213495,7.2588180457645,6653.54754810408,35204.54002243,8.45075655320459,0.27907484642969,0.381846083608683,0.147881044591973,19.8641142982307,2117.24622195494,1621.60261038615,0.19893761791476,0.0136286069162585
"44",472968133.255963,929097346.5813,456129213.325337,25,190935.879861459,1366519.26023905,87795.6376558299,9.94351552327387,78904.7789598443,12.0024929726056,24.5933594867436,14.8974610582869,351.573248836599,15.1008586870385,167371.409638446,114452.606615212,84.8272534720027,7.46863879809489,6551.76395892399,164.410234561493,28.2996504450239,12465.2319463002,2227.2295769549,6.57657208609671,0.122954061618744,0.377480155805822,0.0747570803962784,24.7192063804533,1245.28493761994,1903.75506818557,0.294543631288695,0.018735192000423
"45",145359939.944392,323165563.132456,177805623.188064,25,869726.338103716,765596.259452822,60246.2409221827,11.2934176015725,74561.5710798869,13.3716768621281,170.898957176138,16.3067890978046,136.158720570797,15.740460666433,193015.091721083,75816.4464320359,85.7922284456613,6.89212429600524,8510.98483841286,133.312721315241,30.1929252560562,29880.0313345937,7329.89745348949,13.7781976038643,0.107283933502937,0.319484837883248,0.091933732724715,5.3031797217542,1167.81387248717,1630.04820331246,0.257510550460338,0.0133244765389795
"46",778290765.235631,1209700429.58891,431409664.353282,25,444417.879639339,102431.789152847,38837.1230039791,14.1909618149864,15653.6623023795,9.58752804805634,2.35420640984395,14.498683253272,452.985887172512,8.42219612264545,202522.564058214,123321.194848966,47.9601437745951,11.5983549155366,76579.1487761687,39.196951985603,3.6402507183545,10361.5757307373,14248.7473257064,9.76889825585598,0.259618975472948,0.420430696025197,0.106111373910532,9.91521025845749,1379.49647779389,2296.18638033562,0.317165581026898,0.0154586363639763
"47",39977587.0683326,-153237280.259354,-193214867.327687,25,489031.693990499,736524.660667979,78981.1606004395,18.9037780997842,116476.716417321,11.9471334013148,96.9472675928286,20.2933107267164,32.0969666908408,12.5593977955024,164743.94857167,102508.753981852,48.082620386568,7.64151800385246,7270.32574012946,117.430502506761,32.6208381989316,7364.64061698876,13138.0883180336,8.99755967577237,0.250258029792531,0.370551823762581,0.133290671675769,14.2966463946237,4.08397011587545,2505.67896844804,0.36232215865204,0.0162920467358815
"48",251692577.950586,-58274147.2220382,-309966725.172625,25,893964.074832456,915654.785308172,73632.5667229426,9.1643591059537,67817.7644846083,9.47112304784103,129.581938503117,19.1167978238957,148.607814831387,16.695987725411,196506.674248125,113658.470174869,96.6923629008186,6.28901319994827,4653.81266030225,70.9550476377507,37.7759487927129,2388.52789206686,20692.1722256376,21.4465618027783,0.184280986787171,0.315809356138853,0.171640891520364,10.0730811544505,1627.70456784094,3358.9348285454,0.24525585184368,0.0141839979773342
"49",120285514.102702,154353517.040186,34068002.9374842,25,283606.043027841,840539.68946879,86984.7744478078,10.8351733414889,72674.3496677317,10.5255462919797,154.280393505966,17.3859347054977,90.2695455739064,22.8651227457359,162497.881813121,105025.280555522,98.4984940475973,8.74975883161175,53113.3685298549,444.641858434713,25.9614218481884,14260.0681231562,15963.5640048985,10.3988245640748,0.193085703555885,0.397654223958042,0.101297314457595,12.8626595966523,1028.14757281078,1483.96894068597,0.352886005937447,0.0128950985197345
"50",843494.247183292,-137279320.287,-138122814.534183,25,733826.380248932,64999.121759202,61524.7877947115,9.47647032835191,21192.1332545101,13.5666785751906,140.257112148758,13.6783144757237,4.75975038830009,14.0355146861067,183969.041211121,102729.467963032,51.4187170908694,6.64773174352172,2994.56236477284,195.158971295159,32.1908073126185,18421.7778089345,10444.3044413775,18.4328338070165,0.222354773395243,0.360158188717967,0.181903139396985,16.5425361385144,2273.4080187495,2652.33979369304,0.345781596222104,0.0146201257348243
"51",456958594.439413,964334846.558692,507376252.119279,25,142061.089185117,795369.335502091,106218.278430509,10.4284339298899,52466.4411987641,11.2375712272162,76.2237940454913,15.5185529056815,372.383105235351,12.7767563390193,155659.571846578,105512.326211978,49.3944567345903,8.24879425676154,7937.19964402356,60.4306845915706,14.2485449784261,17455.0596561164,860.850016959648,15.0579876806905,0.243864060016471,0.459087051954896,0.152063979289022,27.4180625714887,930.964018673151,2236.38731551333,0.363316632592189,0.0142956951018026
"52",221369869.907564,425068173.075072,203698303.167508,25,837390.034353444,925988.505576743,92489.1146548248,8.86958551085387,218678.375242298,8.29379621271507,30.8750205114254,17.3699351203392,147.949828313624,14.9952805296865,174892.195253325,127114.03896798,112.810509792305,9.17901456923919,19141.0887169085,18.9103648471158,37.2776340163318,14826.5872168555,2016.88845284715,14.4465709814636,0.0973840734873389,0.421454902271878,0.179407486490218,2.31958560675627,1901.02956851979,1768.71076711349,0.374529114055812,0.0150791117296396
"53",203774114.407782,287915997.242664,84141882.8348813,25,320732.678617297,1031427.69232282,12292.8688859356,11.637755601705,16471.739787438,9.01132103292415,214.17560649499,18.3619660922317,140.752068879382,11.8665978060771,168651.838451462,109750.439512729,119.162444211235,8.32037036134639,13226.133918088,181.307427542935,26.8194597099692,21872.0454954391,22477.3082398959,20.571450645444,0.143510269561601,0.373297868992683,0.159533435783183,4.29033061794858,1813.59993814555,1661.22133018724,0.287599301580526,0.0179721064031486
"54",257184436.506761,222056342.090625,-35128094.4161365,25,527523.99864322,864995.702653699,28808.7529214502,3.13143403384525,229681.895982825,7.18374042411512,100.246081973502,18.8015571367335,135.163723895146,18.2236250065962,188805.004070547,120363.990937512,75.0417757894966,9.78070167316447,65396.6916560046,58.1078554496691,14.7619485618407,12875.3622252762,24459.3267740252,17.7387410119447,0.196903324752961,0.334188092144939,0.16157748929685,24.8330036904922,1739.39177823023,1366.26622613034,0.252777896308886,0.0121810083408208
"55",260330896.456675,-40861251.9866098,-301192148.443285,25,612499.484941735,844061.01939281,38658.7407095882,9.2256532982104,31203.6392240397,9.36559173963779,74.1739585154933,16.3240862419687,167.763381246422,16.2563393206958,181836.967578372,142130.038133458,77.2664164245163,8.59868020201626,17331.0996577388,35.7045161285284,21.9982391622785,23105.4954888013,27475.7419936403,17.5845293819642,0.0994807992526354,0.408504199794577,0.157502527339929,31.0947136682523,2298.79647228001,2089.91229004241,0.327478230488565,0.0113409548993201
"56",297229248.014765,520784863.097842,223555615.083078,25,659826.60568195,833943.032288055,56100.4983846917,9.01217039647515,187113.42725059,11.513605760958,121.3992468221,10.2027833422414,171.599592753779,15.979720530447,191267.785654426,142264.81884588,135.943994389435,5.16675750983241,38148.3128060384,68.2916882804815,18.3627475745384,20846.9972462866,9851.16094592256,7.63382243201881,0.24318858346224,0.457085935452936,0.12164276898921,0.585892013679672,1235.52837075153,1917.87443575698,0.312956518506012,0.0160705175692973
"57",459403037.195668,803086795.907849,343683758.712181,25,254475.826466231,871570.028917084,10567.5224852777,8.14479964607234,191930.845369404,9.77531622084583,96.633381532328,15.7365941190965,552.132026202053,14.9178710463013,189335.171518237,142312.392249782,99.9155391168339,8.89211416013583,14537.531283211,208.461385230626,30.0193761481475,12585.5019187685,17147.3257664997,15.3518129845361,0.114232283600194,0.501984966703645,0.205171767798857,21.6823123763278,975.749039630504,1912.49895936757,0.271631777788429,0.0182027331067484
"58",587639127.341668,1031885321.30264,444246193.960972,25,391923.417178978,489976.091312745,91172.3538245928,19.1423651696333,164891.416009799,11.0619429271463,164.439511382518,14.6091779764036,400.804199516249,13.3767722057299,171317.179710891,92685.2753250252,0.244549314514131,11.6975797817301,13447.9983913782,80.1593695048308,18.9290253353596,10841.520420348,14748.9128981464,7.53590404865198,0.25606444060968,0.337132102131272,0.105256530308222,21.5365958901242,2456.25112440499,1901.86417322658,0.265798748529532,0.0112878752965549
"59",593664523.951501,600917996.793302,7253472.84180069,25,1082216.81795868,976288.059195988,35992.4770249527,11.2207788683912,245059.218629719,7.28813174663259,159.548457868353,14.0084789502848,363.979612893179,15.4927087166588,179778.235239956,147316.665220454,59.7547075270429,13.6693906918811,49375.4285729841,54.9144488438528,26.4481596046011,4851.95343879238,23680.5269377209,17.4553298343323,0.123614597333106,0.403652871168941,0.12843319580382,16.9877770646085,1683.68750508594,3066.33452946564,0.277659035642596,0.0129780561768898
"60",170374136.641434,176206069.570306,5831932.92887262,25,759560.185482175,165968.561682663,73365.9595298792,5.2182115158556,125386.725649742,16.0633337125907,33.06565572519,12.5073691993485,186.410668288396,16.236465637139,160858.592169485,96604.3911022627,50.7401660298191,12.2536507812821,29223.4202642391,66.3721458471846,18.563231380429,16971.510185912,18428.9490679349,15.016125962865,0.265134672735632,0.351684281287297,0.146010105228342,20.5472978255874,883.32291899983,2054.52387325887,0.274802057597565,0.0140935739785758
"61",64339404.8112166,-55519736.8081946,-119859141.619411,25,748117.94101861,50098.8499895874,82387.9251872156,6.3320501034028,139866.452341194,5.77320251720868,30.1312876893281,13.6100786276977,77.1201939649235,13.4929515622005,149238.819815931,147386.816613266,36.3226983746272,11.8219965255987,49173.1582898407,206.810235439659,35.39508096429,5615.46445788653,15343.9963804234,15.1779370544424,0.241797460792441,0.408437357555628,0.125355898293644,15.9391561198157,1397.07836701122,2473.73547805407,0.367801588499861,0.0139695881671855
"62",335553143.66242,423461418.809136,87908275.1467159,25,1131143.12654765,382075.941748753,91081.7950590233,10.2752920252856,88506.1519881507,10.0198745158661,98.860329965497,15.2987642561983,237.947736346423,14.1369131320437,164550.385798005,121143.841182828,88.2712260171756,9.35403518770874,38052.6910547714,41.9723999430853,8.3071544838219,65074.0816149977,16190.1666012359,4.56790761245824,0.113843431011423,0.444388311075393,0.142341882139463,19.7180472313116,1476.28129820963,2020.24423611868,0.408628371772954,0.0128098549617722
"63",181117055.891038,166919584.388119,-14197471.5029192,25,649469.025396485,1089390.97026519,49818.0898512247,10.9532971538684,11194.7203522277,6.65786511724226,46.4966469890321,18.0135407821025,127.660374766217,20.8682541482211,158841.568879654,90369.8956799759,46.5325837561343,3.63354735016391,35865.2846760912,220.611667300525,14.3728042436561,11887.5214787549,15456.2636184299,8.69851550705632,0.164730879180368,0.509341750938568,0.140134097155349,20.2994398984179,1496.76342359788,1534.45595001613,0.295301542330931,0.0113485810500555
"64",89554565.8299661,104516166.710357,14961600.8803913,25,322144.550475423,597651.768472584,14987.933878708,11.3080989377467,129280.847776712,11.1264096250693,54.0519923413865,17.6755850415772,101.824902847572,19.5507065654622,173741.858784526,137965.160292686,102.298995073495,5.55311499102995,11371.9095497136,156.045604236301,34.9150166192269,1597.30192426546,10386.8318110957,13.9813385721629,0.148727155146754,0.389587584395853,0.154385471071678,20.1971770380628,915.107185150546,1383.39414310671,0.361792926596164,0.0174696147746307
"65",574832180.564396,964817222.035805,389985041.47141,25,801189.180526425,288166.347526417,28762.2396605858,11.3689117296254,157445.049730686,17.0051733586712,32.4255842078335,15.8912566656798,335.784763641681,16.3315369995099,182818.385675078,127431.216589462,198.808840546194,6.66262722610363,16417.1376765511,216.98556594514,24.9054784015863,42180.9774930964,10469.1846258307,22.8014486533758,0.217518138432152,0.426587737584795,0.150754948293894,20.9274918222273,795.878924722487,2926.81400956429,0.165115228648493,0.0122114122804084
"66",505460265.694747,860303388.246658,354843122.551911,25,759543.022081343,1221977.70884722,43159.9979496082,8.80776703604241,149192.852493535,11.0698278349397,7.35776015090809,16.1563815727761,361.568944922388,16.260104645549,150318.478371066,140732.336665833,117.578073833849,10.1180180353333,51255.3858101877,6.08948219366537,34.428184776561,7990.59715283499,3841.44715709671,18.8885737344561,0.157835680180634,0.37332346157712,0.176463586793029,19.7726436521823,1323.44367034008,2615.34335286665,0.296221413059881,0.0173913595697759
"67",364311851.42438,499377703.353406,135065851.929026,25,632705.456892414,389258.778140411,50008.0227984081,10.7487736317435,59332.5532306992,8.80003665031655,1.32793922445909,17.7205525708653,257.472501932429,15.6374735562084,154436.82951938,127500.284930304,91.2756824699575,11.2855988195819,38313.0056260238,422.33463897866,13.1299758616687,30663.7141076031,14874.0526004983,3.05981066547868,0.194001978721932,0.376695127541669,0.132655122446392,11.1853634598709,1367.09610677656,2276.23118006221,0.314164558835567,0.0158903548657536
"68",69225412.0249845,127769887.153729,58544475.1287449,25,321309.309381965,816892.925034772,19388.2003158146,8.7658347336708,341288.546601142,11.179485874782,86.6936723009939,13.6194171126648,69.2452346057107,16.1303626225782,172823.189500638,58423.6825230828,203.269312839405,6.17569281427286,4799.64307358975,51.8859731519538,8.20321760577054,39193.9686586706,4724.2804974526,5.61141202042946,0.199960188761915,0.400303798159899,0.100801776758564,20.0217656010118,847.003353780237,1935.07275380675,0.301866425354203,0.0149803225754739
